municipality_id,municipality_key,name_en,name_ar,governorate_en,district_en,dglac_found,dglac_detail_status,official_website_status,complaint_form_status,municipal_app_status,official_social_status,news_trace_status,civic_tracker_status,public_forum_status,batch_status,priority_hint,next_search_queries,notes,rank,batch_id,batch_priority,priority_score,research_tier,recommended_next_action,reason_codes,dglac_form_available,dglac_website_found,dglac_email_found,official_search_queries,social_search_queries,news_search_queries
51243,chehim,Chehim,شحيم,Mount Lebanon,El Chouf,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Chehim"" municipality Lebanon complaint | ""Chehim"" municipality Lebanon official website | ""Chehim"" municipality Lebanon Facebook | ""شحيم"" بلدية شكوى | ""شحيم"" بلدية فيسبوك",Official DGLAC detail fetched.,351,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Chehim"" municipality Lebanon official website | ""Chehim"" municipality complaint form | ""شحيم"" بلدية شكوى | ""شحيم"" بلدية الموقع الرسمي","site:facebook.com ""Chehim"" municipality | site:facebook.com ""شحيم"" بلدية | site:instagram.com ""Chehim"" municipality | site:x.com ""Chehim"" municipality","""Chehim"" municipality repair Lebanon | ""شحيم"" بلدية اصلاح | NNA ""Chehim"" municipality | ""Chehim"" water electricity waste road Lebanon"
51252,dahr_el_mghara,Dahr El-Mghara,ضهر المغارة,Mount Lebanon,El Chouf,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dahr El-Mghara"" municipality Lebanon complaint | ""Dahr El-Mghara"" municipality Lebanon official website | ""Dahr El-Mghara"" municipality Lebanon Facebook | ""ضهر المغارة"" بلدية شكوى | ""ضهر المغارة"" بلدية فيسبوك",Official DGLAC detail fetched.,352,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dahr El-Mghara"" municipality Lebanon official website | ""Dahr El-Mghara"" municipality complaint form | ""ضهر المغارة"" بلدية شكوى | ""ضهر المغارة"" بلدية الموقع الرسمي","site:facebook.com ""Dahr El-Mghara"" municipality | site:facebook.com ""ضهر المغارة"" بلدية | site:instagram.com ""Dahr El-Mghara"" municipality | site:x.com ""Dahr El-Mghara"" municipality","""Dahr El-Mghara"" municipality repair Lebanon | ""ضهر المغارة"" بلدية اصلاح | NNA ""Dahr El-Mghara"" municipality | ""Dahr El-Mghara"" water electricity waste road Lebanon"
50658,dahr_el_sawan,Dahr El Sawan,ضهر الصوان,Mount Lebanon,Matn,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dahr El Sawan"" municipality Lebanon complaint | ""Dahr El Sawan"" municipality Lebanon official website | ""Dahr El Sawan"" municipality Lebanon Facebook | ""ضهر الصوان"" بلدية شكوى | ""ضهر الصوان"" بلدية فيسبوك",Official DGLAC detail fetched.,353,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dahr El Sawan"" municipality Lebanon official website | ""Dahr El Sawan"" municipality complaint form | ""ضهر الصوان"" بلدية شكوى | ""ضهر الصوان"" بلدية الموقع الرسمي","site:facebook.com ""Dahr El Sawan"" municipality | site:facebook.com ""ضهر الصوان"" بلدية | site:instagram.com ""Dahr El Sawan"" municipality | site:x.com ""Dahr El Sawan"" municipality","""Dahr El Sawan"" municipality repair Lebanon | ""ضهر الصوان"" بلدية اصلاح | NNA ""Dahr El Sawan"" municipality | ""Dahr El Sawan"" water electricity waste road Lebanon"
51720,dalbatta,Dalbatta,دلبتا,Mount Lebanon,Kesrouane,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dalbatta"" municipality Lebanon complaint | ""Dalbatta"" municipality Lebanon official website | ""Dalbatta"" municipality Lebanon Facebook | ""دلبتا"" بلدية شكوى | ""دلبتا"" بلدية فيسبوك",Official DGLAC detail fetched.,354,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dalbatta"" municipality Lebanon official website | ""Dalbatta"" municipality complaint form | ""دلبتا"" بلدية شكوى | ""دلبتا"" بلدية الموقع الرسمي","site:facebook.com ""Dalbatta"" municipality | site:facebook.com ""دلبتا"" بلدية | site:instagram.com ""Dalbatta"" municipality | site:x.com ""Dalbatta"" municipality","""Dalbatta"" municipality repair Lebanon | ""دلبتا"" بلدية اصلاح | NNA ""Dalbatta"" municipality | ""Dalbatta"" water electricity waste road Lebanon"
51153,dalhoun,Dalhoun,دلهون,Mount Lebanon,El Chouf,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dalhoun"" municipality Lebanon complaint | ""Dalhoun"" municipality Lebanon official website | ""Dalhoun"" municipality Lebanon Facebook | ""دلهون"" بلدية شكوى | ""دلهون"" بلدية فيسبوك",Official DGLAC detail fetched.,355,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dalhoun"" municipality Lebanon official website | ""Dalhoun"" municipality complaint form | ""دلهون"" بلدية شكوى | ""دلهون"" بلدية الموقع الرسمي","site:facebook.com ""Dalhoun"" municipality | site:facebook.com ""دلهون"" بلدية | site:instagram.com ""Dalhoun"" municipality | site:x.com ""Dalhoun"" municipality","""Dalhoun"" municipality repair Lebanon | ""دلهون"" بلدية اصلاح | NNA ""Dalhoun"" municipality | ""Dalhoun"" water electricity waste road Lebanon"
51126,daraya,Daraya,داريا,Mount Lebanon,El Chouf,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Daraya"" municipality Lebanon complaint | ""Daraya"" municipality Lebanon official website | ""Daraya"" municipality Lebanon Facebook | ""داريا"" بلدية شكوى | ""داريا"" بلدية فيسبوك",Official DGLAC detail fetched.,356,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Daraya"" municipality Lebanon official website | ""Daraya"" municipality complaint form | ""داريا"" بلدية شكوى | ""داريا"" بلدية الموقع الرسمي","site:facebook.com ""Daraya"" municipality | site:facebook.com ""داريا"" بلدية | site:instagram.com ""Daraya"" municipality | site:x.com ""Daraya"" municipality","""Daraya"" municipality repair Lebanon | ""داريا"" بلدية اصلاح | NNA ""Daraya"" municipality | ""Daraya"" water electricity waste road Lebanon"
51702,darya,Darya,داريا,Mount Lebanon,Kesrouane,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Darya"" municipality Lebanon complaint | ""Darya"" municipality Lebanon official website | ""Darya"" municipality Lebanon Facebook | ""داريا"" بلدية شكوى | ""داريا"" بلدية فيسبوك",Official DGLAC detail fetched.,357,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Darya"" municipality Lebanon official website | ""Darya"" municipality complaint form | ""داريا"" بلدية شكوى | ""داريا"" بلدية الموقع الرسمي","site:facebook.com ""Darya"" municipality | site:facebook.com ""داريا"" بلدية | site:instagram.com ""Darya"" municipality | site:x.com ""Darya"" municipality","""Darya"" municipality repair Lebanon | ""داريا"" بلدية اصلاح | NNA ""Darya"" municipality | ""Darya"" water electricity waste road Lebanon"
50568,dawwar,Dawwar,الدوار,Mount Lebanon,Matn,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dawwar"" municipality Lebanon complaint | ""Dawwar"" municipality Lebanon official website | ""Dawwar"" municipality Lebanon Facebook | ""الدوار"" بلدية شكوى | ""الدوار"" بلدية فيسبوك",Official DGLAC detail fetched.,358,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dawwar"" municipality Lebanon official website | ""Dawwar"" municipality complaint form | ""الدوار"" بلدية شكوى | ""الدوار"" بلدية الموقع الرسمي","site:facebook.com ""Dawwar"" municipality | site:facebook.com ""الدوار"" بلدية | site:instagram.com ""Dawwar"" municipality | site:x.com ""Dawwar"" municipality","""Dawwar"" municipality repair Lebanon | ""الدوار"" بلدية اصلاح | NNA ""Dawwar"" municipality | ""Dawwar"" water electricity waste road Lebanon"
48290,deir_el_harf,Deir El Harf,دير الحرف,Mount Lebanon,Baabda,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Deir El Harf"" municipality Lebanon complaint | ""Deir El Harf"" municipality Lebanon official website | ""Deir El Harf"" municipality Lebanon Facebook | ""دير الحرف"" بلدية شكوى | ""دير الحرف"" بلدية فيسبوك",Official DGLAC detail fetched.,359,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Deir El Harf"" municipality Lebanon official website | ""Deir El Harf"" municipality complaint form | ""دير الحرف"" بلدية شكوى | ""دير الحرف"" بلدية الموقع الرسمي","site:facebook.com ""Deir El Harf"" municipality | site:facebook.com ""دير الحرف"" بلدية | site:instagram.com ""Deir El Harf"" municipality | site:x.com ""Deir El Harf"" municipality","""Deir El Harf"" municipality repair Lebanon | ""دير الحرف"" بلدية اصلاح | NNA ""Deir El Harf"" municipality | ""Deir El Harf"" water electricity waste road Lebanon"
50048,dfoun,Dfoun,دفون,Mount Lebanon,Aalay,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Dfoun"" municipality Lebanon complaint | ""Dfoun"" municipality Lebanon official website | ""Dfoun"" municipality Lebanon Facebook | ""دفون"" بلدية شكوى | ""دفون"" بلدية فيسبوك",Official DGLAC detail fetched.,360,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Dfoun"" municipality Lebanon official website | ""Dfoun"" municipality complaint form | ""دفون"" بلدية شكوى | ""دفون"" بلدية الموقع الرسمي","site:facebook.com ""Dfoun"" municipality | site:facebook.com ""دفون"" بلدية | site:instagram.com ""Dfoun"" municipality | site:x.com ""Dfoun"" municipality","""Dfoun"" municipality repair Lebanon | ""دفون"" بلدية اصلاح | NNA ""Dfoun"" municipality | ""Dfoun"" water electricity waste road Lebanon"
51738,doukmakayl,DoukMakayl,ذوق مكايل,Mount Lebanon,Kesrouane,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""DoukMakayl"" municipality Lebanon complaint | ""DoukMakayl"" municipality Lebanon official website | ""DoukMakayl"" municipality Lebanon Facebook | ""ذوق مكايل"" بلدية شكوى | ""ذوق مكايل"" بلدية فيسبوك",Official DGLAC detail fetched.,361,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""DoukMakayl"" municipality Lebanon official website | ""DoukMakayl"" municipality complaint form | ""ذوق مكايل"" بلدية شكوى | ""ذوق مكايل"" بلدية الموقع الرسمي","site:facebook.com ""DoukMakayl"" municipality | site:facebook.com ""ذوق مكايل"" بلدية | site:instagram.com ""DoukMakayl"" municipality | site:x.com ""DoukMakayl"" municipality","""DoukMakayl"" municipality repair Lebanon | ""ذوق مكايل"" بلدية اصلاح | NNA ""DoukMakayl"" municipality | ""DoukMakayl"" water electricity waste road Lebanon"
51918,faitroun,Faitroun,فيطرون,Mount Lebanon,Kesrouane,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Faitroun"" municipality Lebanon complaint | ""Faitroun"" municipality Lebanon official website | ""Faitroun"" municipality Lebanon Facebook | ""فيطرون"" بلدية شكوى | ""فيطرون"" بلدية فيسبوك",Official DGLAC detail fetched.,362,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Faitroun"" municipality Lebanon official website | ""Faitroun"" municipality complaint form | ""فيطرون"" بلدية شكوى | ""فيطرون"" بلدية الموقع الرسمي","site:facebook.com ""Faitroun"" municipality | site:facebook.com ""فيطرون"" بلدية | site:instagram.com ""Faitroun"" municipality | site:x.com ""Faitroun"" municipality","""Faitroun"" municipality repair Lebanon | ""فيطرون"" بلدية اصلاح | NNA ""Faitroun"" municipality | ""Faitroun"" water electricity waste road Lebanon"
50703,fanar,Fanar,الفنار,Mount Lebanon,Matn,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Fanar"" municipality Lebanon complaint | ""Fanar"" municipality Lebanon official website | ""Fanar"" municipality Lebanon Facebook | ""الفنار"" بلدية شكوى | ""الفنار"" بلدية فيسبوك",Official DGLAC detail fetched.,363,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Fanar"" municipality Lebanon official website | ""Fanar"" municipality complaint form | ""الفنار"" بلدية شكوى | ""الفنار"" بلدية الموقع الرسمي","site:facebook.com ""Fanar"" municipality | site:facebook.com ""الفنار"" بلدية | site:instagram.com ""Fanar"" municipality | site:x.com ""Fanar"" municipality","""Fanar"" municipality repair Lebanon | ""الفنار"" بلدية اصلاح | NNA ""Fanar"" municipality | ""Fanar"" water electricity waste road Lebanon"
