review_id,source,arabizi_variant,normalized_arabizi,arabic_lebanese,english_meaning,category,complaint_use,candidate_sector,candidate_issue,decision,reason,suggested_action,preferred_rewrite
CFR-03360,master_signal_lexicon,el app 3am y3alle2,l app 3am y3alle2,الأب عم يعلّق,the app is lagging,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-03361,master_signal_lexicon,ba3etle screenshot,ba3atle screenshot,بعتلي سكرينشوت,send me a screenshot,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03362,master_signal_lexicon,b3atli screenshot,ba3atle screenshot,بعتلي سكرينشوت,send me a screenshot,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03363,master_signal_lexicon,khde screenshot,khde screenshot,خدي سكرينشوت,take a screenshot,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03364,master_signal_lexicon,5de screenshot,khde screenshot,خدي سكرينشوت,take a screenshot,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03365,master_signal_lexicon,b3atle l location,b3atle l location,بعتلي اللوكيشن,send me the location,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03366,master_signal_lexicon,b3atlik l location,b3atlik l location,بعتلك اللوكيشن,I will send you the location (feminine)?,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03367,master_signal_lexicon,l screenshot mish bayyen,l screenshot mish bayyen,السكرينشوت مش مبيّن,the screenshot is not clear,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03368,master_signal_lexicon,sorry ma shoft l msg,sorry ma shoft l msg,سوري ما شفت المسج,sorry I did not see the message,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03369,master_signal_lexicon,location mesh zabta,location mesh zabta,اللوكيشن مش زابطة,the location is not accurate,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03370,master_signal_lexicon,ma 3ande net,ma 3ande net,ما عندي نت,I do not have internet,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03371,master_signal_lexicon,ma 3am y7ammel,ma 3am y7ammel,ما عم يحمّل,it is not loading,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03372,master_signal_lexicon,notification ma wselet,notification ma wselet,النوتيفيكيشن ما وصلت,the notification did not arrive,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03373,master_signal_lexicon,ba3atlo msg,ba3atlo msg,بعتلو مسج,send him a message,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03374,master_signal_lexicon,ba3atla msg,ba3atla msg,بعتلها مسج,send her a message,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03375,master_signal_lexicon,ba3atlon msg,ba3atlon msg,بعتلن مسج,send them a message,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03376,master_signal_lexicon,l location mazbout,l location mazbout,اللوكيشن مظبوط,the location is correct,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03377,master_signal_lexicon,el location mazbout,l location mazbout,اللوكيشن مظبوط,the location is correct,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03378,master_signal_lexicon,fi parking,fi parking,في باركينغ؟,is there parking?,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03379,master_signal_lexicon,fe parking,fi parking,في باركينغ؟,is there parking?,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03380,master_signal_lexicon,service la wen,service la wen,سرفيس لوين؟,service taxi to where?,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03381,master_signal_lexicon,servees la wen,service la wen,سرفيس لوين؟,service taxi to where?,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03382,master_signal_lexicon,parking ma fi,parking ma fi,باركينغ ما في,there is no parking,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03383,master_signal_lexicon,parking m3abba,parking m3abba,باركينغ معبّى,the parking is full,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03384,master_signal_lexicon,jeblak may,jeblak may,جيبلك مي,I will bring you water (masculine)?,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03385,master_signal_lexicon,jeblik may,jeblik may,جيبلك مي,I will bring you water (feminine)?,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03386,master_signal_lexicon,jeblo l charger,jeblo l charger,جيبلو الشارجر,bring him the charger,home,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-03387,master_signal_lexicon,jebla l charger,jebla l charger,جيبلها الشارجر,bring her the charger,home,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-03388,master_signal_lexicon,sakkirle l beb,sakkirle l beb,سكّرلي الباب,close the door for me,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03389,master_signal_lexicon,sakkirlo l beb,sakkirlo l beb,سكّرلو الباب,close the door for him,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03390,master_signal_lexicon,sakkirla l beb,sakkirla l beb,سكّرلها الباب,close the door for her,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03391,master_signal_lexicon,efta7le l beb,efta7le l beb,إفتحلي الباب,open the door for me,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03392,master_signal_lexicon,2arib,2arib,قريب,near/close,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03393,master_signal_lexicon,arib,2arib,قريب,near/close,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03394,master_signal_lexicon,2aribe,2aribe,قريبة,near/close,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03395,master_signal_lexicon,aribe,2aribe,قريبة,near/close,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03396,master_signal_lexicon,2eddam,2eddem,قدّام,in front,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03397,master_signal_lexicon,2eddem l beit,2eddem l beit,قدّام البيت,in front of the house,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03398,master_signal_lexicon,eddem l beit,2eddem l beit,قدّام البيت,in front of the house,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-03399,master_signal_lexicon,3ande hon,3ande hon,عندي هون,I have it here,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
