surface_id,surface_form,normalized_surface,canonical_form,source_layer,source_id,source_field,sector,issue_type,category,variant_rule,confidence_level,false_friend_risk,risk_level,allowed_uses,blocked_uses,review_status,reviewer_id,must_not_auto_promote,source_reference,created_at
ASF-05409,dawer,dawer,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05410,l dawer,l dawer,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05411,el dawer,el dawer,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05412,ldawwar,ldawwar,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05413,l-dawwar,l-dawwar,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05414,dawwar l 7ayye,dawwar l 7ayye,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05415,dawwarl7ayye,dawwarl7ayye,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05416,dawwar-l-7ayye,dawwar-l-7ayye,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05417,dawwar l hayye,dawwar l hayye,dawwar,candidate_bank,ARZ-CAND-0133,variants,ROADS,ALL,noun_infra,7_TO_H_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05418,mona3taf,mona3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05419,l mona3taf,l mona3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05420,el mona3taf,el mona3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05421,mna3taf,mna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05422,l mna3taf,l mna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05423,el mna3taf,el mna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05424,3al mna3taf,3al mna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05425,3almna3taf,3almna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05426,3al-mna3taf,3al-mna3taf,mona3taf,candidate_bank,ARZ-CAND-0134,variants,ROADS,ALL,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05427,bardore,bardore,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05428,l bardore,l bardore,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05429,el bardore,el bardore,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05430,bardoura,bardoura,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05431,l bardoura,l bardoura,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05432,el bardoura,el bardoura,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05433,bardura,bardura,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,OU_TO_U,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05434,bardooura,bardooura,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05435,bardour,bardour,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05436,l bardour,l bardour,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05437,el bardour,el bardour,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05438,bardur,bardur,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,OU_TO_U,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05439,bardoour,bardoour,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05440,lbardore,lbardore,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05441,l-bardore,l-bardore,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05442,bordure,bordure,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05443,l bordure,l bordure,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05444,el bordure,el bordure,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05445,bordoure,bordoure,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05446,bardora,bardora,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05447,l bardora,l bardora,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05448,el bardora,el bardora,bardore,candidate_bank,ARZ-CAND-0135,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05449,blat,blat,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05450,l blat,l blat,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05451,el blat,el blat,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05452,balet,balet,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05453,l balet,l balet,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
ASF-05454,el balet,el balet,blat,candidate_bank,ARZ-CAND-0136,variants,ROADS,BROKEN_SIDEWALK,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_lexicon.py,2026-05-21T00:00:00Z
