issue_type,severity,canonical_key,variant,current_value,expected_or_note,source
pending_variants,MEDIUM,ghbar,ghbar,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,hbot,hbot,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,sha22,sha22,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7affe,7affe,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,makhrout,makhrout,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,shakhshe,shakhshe,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,yafta,yafta,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,istidam,istidam,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,moto,moto,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,seyara,seyara,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,shahne,shahne,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7afir,7afir,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7afriyat,7afriyat,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,ashghal,ashghal,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,ta3bid,ta3bid,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tar2i3,tar2i3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tazfit,tazfit,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,rtoube,rtoube,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,rtoube,rtoube,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sifon,sifon,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sifon,sifon,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,regar,regar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,regar,regar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,filter,filter,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,filter,filter,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,n2ta,n2ta,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tan2it,tan2it,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tasrib,tasrib,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,keles,keles,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,keles,keles,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,motor,motor,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,pompe,pompe,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,nazz,nazz,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,nazz,nazz,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,majari,majari,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,sarf,sarf,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,bir,bi2r,also maps to: beer,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7anafiyye,7anafiyye,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,sanbour,sanbour,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,sehrij,sehrij,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sehrij,sehrij,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,3abbara_2,3abbara_2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,3abbara_2,3abbara_2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,bar2,bar2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bar2,bar2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,ra3d,ra3d,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,shate,shate,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,shate,shate,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,inverter,inverter,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,ups,ups,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,2ate3,2ate3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,disjoncteur,disjoncteur,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,mazout,mazout,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,mazout,mazout,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,shabake,shabake,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,shabake,shabake,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,lambe,lambe,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lambe,lambe,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,daw,daww,also maps to: daw_mstr1,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,daw,dawwe,also maps to: daw_mstr2,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,daw,l daw,also maps to: daw_mstr3,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,daw,daw,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,kashaf,kashaf,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,enara,enara,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,enara,enara,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,fish,fish,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fish,fish,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,law7a,law7a,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tableau,tableau,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,phase,phase,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tour,tour,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,3amoud_3,3amoud_3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,temmas,temmas,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,temmas,temmas,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,alwe7,alwe7,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,solar,solar,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,central,central,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,central,central,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,zeyt,zeyt,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,zeyt,zeyt,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,voltage,voltage,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,voltage,voltage,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,cable,cable,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,selk,selk,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,7ayawen,7ayawen,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,7ayawen,7ayawen,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,nafe2,nafe2,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,bsas,bsas,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bsas,bsas,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,kleib,kleib,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,kleib,kleib,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,rmad,rmad,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,rmad,rmad,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,kyes,kyes,also maps to: akyas,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,kyes,akyes,also maps to: akyas,Resolve which canonical owns this variant; remove from the others,unknown
meaning_conflict,HIGH,kyes,kyes,vocab_arabic='أكياس',master_arabic='كيس'; review which is correct,unknown
no_scope,MEDIUM,kyes,kyes,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,kyes,kyes,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,kans,kans,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,tandif,tandif,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,lamm,lamm,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lamm,lamm,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,radmiyat,radmiyat,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,radmiyat,radmiyat,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,barmil,barmil,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,barmil,barmil,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,marma,marma,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,marma,marma,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,kabb,kabb,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,dawalib,dawalib,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,dawalib,dawalib,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,mawed,mawed,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7asharat_2,7asharat_2,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,dibbane,dibbane,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,firan,firan,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,jird,jird,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,jradin,jradin,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,dkhan,dkhan,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,dkhan,dkhan,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,balkon_2,balcony,vocab_arabic='شرفة',master_arabic='بلكون'; review which is correct,unknown
no_scope,MEDIUM,balkon_2,balkon_2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,balkon_2,balkon_2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,7et,7et,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,wejhe,wejhe,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
meaning_conflict,HIGH,ascenseur,ascenseur,vocab_arabic='مصعد',master_arabic='أسانسير'; review which is correct,unknown
no_scope,MEDIUM,ascenseur,ascenseur,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ascenseur,ascenseur,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,difa3,difa3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,madane,madane,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,shorta,shorta,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,we2i3,we2i3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
