candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at
ARZ-CAND-0763,درج,stairs,SAFETY,stairs,infra_safety,daraj;darej,B/B,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,MUST_HAVE_WORD_BANK_V8,ARZ-V8-01092,Beirut/Levant,MEDIUM,false,CRITICAL,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:08:40Z,2026-05-20T14:37:46Z
ARZ-CAND-0764,رياح,wind,SAFETY,weather,infra_safety,riye7;riyeh,B/B,Added in v8 with production permissions locked false until gates pass.,MUST_HAVE_WORD_BANK_V8,ARZ-V8-01096,Beirut/Levant,MEDIUM,false,CRITICAL,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:08:40Z,2026-05-20T14:37:46Z
ARZ-CAND-0765,موتو,motorcycle,ROADS,traffic,infra_roads,moto,A,v9 high-confidence individual term addition.,MUST_HAVE_WORD_BANK_V9,ARZ-V9-00919,Beirut/Levant,HIGH,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:37:37Z,2026-05-20T14:42:25Z
ARZ-CAND-0766,يوبياس,UPS,ELECTRICITY,backup_power,infra_electricity,ups,A,v9 high-confidence individual term addition.,MUST_HAVE_WORD_BANK_V9,ARZ-V9-00998,Beirut/Levant,HIGH,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:37:37Z,2026-05-20T14:42:25Z
ARZ-CAND-0767,قطة,cat,WASTE,animal,infra_waste,besse;bissi,A/B,v9 high-confidence individual term addition.,MUST_HAVE_WORD_BANK_V9,ARZ-V9-01052,Beirut/Levant,HIGH,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:37:37Z,2026-05-20T14:42:25Z
ARZ-CAND-0768,سقوط,fall,SAFETY,fall,infra_safety,sou2out,A,v9 high-confidence individual term addition.,MUST_HAVE_WORD_BANK_V9,ARZ-V9-01126,Beirut/Levant,HIGH,false,CRITICAL,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,arabizi_candidate_bank_or_variant_lookup,2026-05-20T14:37:37Z,2026-05-20T14:42:25Z
ARZ-CAND-0769,كلنا,all of us,OTHER,group,pronoun,kelna;kellna,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00091,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0770,كلن,all of them,OTHER,group,pronoun,kelon;kellon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00092,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0771,حدا,someone/anyone,OTHER,indefinite,pronoun,7ada,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00093,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0772,شي,something/anything,OTHER,indefinite,pronoun,shi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00094,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0773,لنا,to us,OTHER,indirect_object,pronoun,elna;lna,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00095,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0774,لهم,to them,OTHER,indirect_object,pronoun,elon;lon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00096,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0775,لها,to her,OTHER,indirect_object,pronoun,la;elha,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00097,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0776,لك,to you,OTHER,indirect_object,pronoun,lak;lik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00098,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0777,لي,to me,OTHER,indirect_object,pronoun,le;li,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00099,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0778,إلك,yours/to you,OTHER,object_possessive,pronoun,elak;elik;2elak;2elik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00101,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0779,إلي,mine/to me,OTHER,object_possessive,pronoun,ele;eli;2ele;illi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00102,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0780,إلكن,yours plural,OTHER,object_possessive,pronoun,elkon;ilkon;2elkon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00104,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0781,إلو,his/to him,OTHER,object_possessive,pronoun,elo;ilo;2elo,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00106,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0782,غيري,someone else / other than me,OTHER,other,pronoun,ghayre;gheire,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00108,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0783,أنا,I/me,OTHER,personal,pronoun,ana;ene,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00109,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0784,إنت,you masc,OTHER,personal,pronoun,enta;inta,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00110,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0785,إنتي,you fem,OTHER,personal,pronoun,ente;inti,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00111,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0786,هنّي,they,OTHER,personal,pronoun,henne;hinne,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00112,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0787,هي,she/it,OTHER,personal,pronoun,hiyye;hiye,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00113,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0788,هو,he/it,OTHER,personal,pronoun,huwwe;huwe,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00114,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0789,نحنا,we/us,OTHER,personal,pronoun,ne7na;nahna;n7na,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00115,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0790,حالك,yourself,OTHER,reflexive,pronoun,7alak;halak,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00116,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0791,حالي,myself,OTHER,reflexive,pronoun,7ale;hali,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00117,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0792,حالن,themselves,OTHER,reflexive,pronoun,7alon;halon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00119,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0793,ك,you suffix,OTHER,suffix,pronoun,ak;ik;ek,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00120,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0794,كن,you plural suffix,OTHER,suffix,pronoun,kon;kun,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00121,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0795,نا,us suffix,OTHER,suffix,pronoun,na,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00122,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0796,ني,me suffix,OTHER,suffix,pronoun,ne;ni,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00123,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0797,و,him/it suffix,OTHER,suffix,pronoun,o;ou,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00124,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0798,ن,them suffix,OTHER,suffix,pronoun,on;oun,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00125,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0799,تبعك,your/yours,OTHER,belonging,possessive,tab3ak;taba3ak;tab3ik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00126,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0800,تبعي,my/mine,OTHER,belonging,possessive,tab3e;taba3e,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00127,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0801,تبعنا,our/ours,OTHER,belonging,possessive,tab3na;taba3na,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00128,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0802,تبعلن,their/theirs,OTHER,belonging,possessive,tab3on;taba3on,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00129,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0803,عندك,you have/at yours,OTHER,possession,possessive,3andak;3andik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00131,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0804,عندي,I have/at mine,OTHER,possession,possessive,3ande;3andi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00132,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0805,عندو,he has/at his,OTHER,possession,possessive,3ando,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00133,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0806,عندن,they have/at theirs,OTHER,possession,possessive,3endon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00134,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0807,هون,here,OTHER,location,demonstrative,hon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00136,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0808,هونيك,there,OTHER,location,demonstrative,honik;hounik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00137,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0809,هيدا,this masc,OTHER,near,demonstrative,hayda;heida,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00138,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0810,هيدي,this fem,OTHER,near,demonstrative,hayde;heide,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00139,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0811,هدول,these/those,OTHER,plural,demonstrative,hawde;hawdeh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00140,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0812,كيف,how,OTHER,how,question_word,keef;kif,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00141,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0813,قديش,how much/how many,OTHER,quantity,question_word,adde;addesh;2addesh;2adde,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00142,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0814,شو,what,OTHER,what,question_word,shu;shou;sho,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00144,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0815,إيمتى,when,OTHER,when,question_word,emta;imta,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00145,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0816,وين,where,OTHER,where,question_word,wein;wen;wayn,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00146,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0817,أي,which,OTHER,which,question_word,ayya;aya;2ayya,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00147,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0818,مين,who,OTHER,who,question_word,meen;min,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00148,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0819,ليش,why,OTHER,why,question_word,lesh;leish,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00149,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0820,ولا,nor/not even,OTHER,emphasis,negation,wala,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00150,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0821,مش,not,OTHER,general,negation,mish;msh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00151,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0822,تقريباً,approximately,OTHER,approximation,connector,ta2riban;taqriban,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00155,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0823,بسبب,because of,OTHER,cause,connector,bsabab;bi sabab,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00156,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0824,منشان,because/for,OTHER,cause_purpose,connector,menshen;minshen;mshan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00158,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0825,أكيد,surely,OTHER,certainty,connector,akeed;akid,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00159,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-0826,خلص,done/enough,OTHER,closure,connector,khalas;5alas,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00160,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
