resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,electricity_entity_id,electricity_entity_name,edl_regional_center,fault_hotline,complaint_online,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
EER-57522,57522,al_bazuriyah,Al Bazuriyah,البازوريه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57747,57747,al_burghliye,Al Burghliye,البرغلية,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57774,57774,al_bustan,Al Bustan,البستان,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57900,57900,al_hamiri,Al Hamiri,الحميري,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57801,57801,al_hlousiyeh,Al Hlousiyeh,الحلوسية,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57756,57756,al_jibbin,Al Jibbin,الجبين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57792,57792,al_mansouri,Al Mansouri,المنصوري,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57639,57639,al_qulaylah,Al Qulaylah,القليلة,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57684,57684,al_shaatiye_and_malikiyat_al_sahel,Al Shaatiye and Malikiyat Al Sahel,الشعيتية ومالكية الساحل,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57990,57990,alhinya,Alhinya,الحنية,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58026,58026,alkanisa,Alkanisa,الكنيسة,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57603,57603,alma_ash_shaaab,Alma Ash Shaaab,علما الشعب,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58035,58035,alzahira,Alzahira,الظهيرة,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57666,57666,an_naqoura,An Naqoura,الناقوره,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58008,58008,arzoun,Arzoun,ارزون,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57612,57612,aytit,Aytit,عيتيت,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57513,57513,batoulieh,Batoulieh,باتوليه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57846,57846,bedeas,Bedeas,بدياس,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57531,57531,bourj_al_shamali,Bourj Al Shamali,برج الشمالي,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57783,57783,bourj_rahhal_and_ain_abou_abdallah,Bourj Rahhal and Ain Abou Abdallah,برج رحال وعين ابوعبدلله,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57864,57864,deir_amess,Deir Amess,دير عامص,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57954,57954,deir_keifa,Deir Keifa,دير كيفا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57549,57549,deir_qanoun_en_nahr,Deir Qanoun En Nahr,دير قانون النهر,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57810,57810,deir_qanoun_ras_al_ain,Deir Qanoun Ras Al Ain,دير قانون وراس العين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57927,57927,dirdghayya,Dirdghayya,دردغيا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57702,57702,hinawiye,Hinawiye,حناويه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58017,58017,jabal_albutm,Jabal Albutm,جبال البطم,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58044,58044,jannata,Jannata,جناتا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57657,57657,maaroub,Maaroub,معروب,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57972,57972,majadel,Majadel,مجادل,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57720,57720,majdalzoun,Majdalzoun,مجدلزون,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57819,57819,marwahine,Marwahine,مروحين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57855,57855,mazraat_moshref,Mazraat Moshref,مزرعة مشرف,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57648,57648,mearka,Mearka,معركه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57630,57630,qana,Qana,قانا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57711,57711,ramadiyeh,Ramadiyeh,رماديه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57837,57837,rashkananiye,Rashkananiye,رشكنانيه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57558,57558,shahour,Shahour,شحور,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57981,57981,shaykhain,Shaykhain,شيخين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57945,57945,shmaa,Shmaa,شمع,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57504,57504,tyre,Sour,صور,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57576,57576,srifa,Srifa,صريفا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57765,57765,tir_dibba,Tir Dibba,طيردبا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57729,57729,tura,Tura,طورا,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57585,57585,tyr_felsay,Tyr Felsay,طير فلسيه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57882,57882,yanouh,Yanouh,يانوح,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57675,57675,yarine,Yarine,يارين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57999,57999,zabkin,Zabkin,زبقين,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_الجديده,moim_2025_aakkar_aakkar_الجديده,moim_2025_aakkar_aakkar_الجديده,moim_2025_aakkar_aakkar_الجديده,الجديده,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_الحويش,moim_2025_aakkar_aakkar_الحويش,moim_2025_aakkar_aakkar_الحويش,El Houaich,الحويش,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_السماقية,moim_2025_aakkar_aakkar_السماقية,moim_2025_aakkar_aakkar_السماقية,SEMMAQIYEH,السماقية,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_الشيخ_محمد,moim_2025_aakkar_aakkar_الشيخ_محمد,moim_2025_aakkar_aakkar_الشيخ_محمد,Cheik Mohammad,الشيخ محمد,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_العتيقة,moim_2025_aakkar_aakkar_العتيقة,moim_2025_aakkar_aakkar_العتيقة,moim_2025_aakkar_aakkar_العتيقة,العتيقة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_العوادة,moim_2025_aakkar_aakkar_العوادة,moim_2025_aakkar_aakkar_العوادة,moim_2025_aakkar_aakkar_العوادة,العوادة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_المسعودية,moim_2025_aakkar_aakkar_المسعودية,moim_2025_aakkar_aakkar_المسعودية,Al-Massoudieh,المسعودية,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_النورة,moim_2025_aakkar_aakkar_النورة,moim_2025_aakkar_aakkar_النورة,moim_2025_aakkar_aakkar_النورة,النورة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_ايالت,moim_2025_aakkar_aakkar_ايالت,moim_2025_aakkar_aakkar_ايالت,moim_2025_aakkar_aakkar_ايالت,ايالت,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_بقرزال,moim_2025_aakkar_aakkar_بقرزال,moim_2025_aakkar_aakkar_بقرزال,moim_2025_aakkar_aakkar_بقرزال,بقرزال,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_بيت_غطاس_كرم_عصفور,moim_2025_aakkar_aakkar_بيت_غطاس_كرم_عصفور,moim_2025_aakkar_aakkar_بيت_غطاس_كرم_عصفور,moim_2025_aakkar_aakkar_بيت_غطاس_كرم_عصفور,بيت غطاس+ كرم عصفور,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_بيت_مالت,moim_2025_aakkar_aakkar_بيت_مالت,moim_2025_aakkar_aakkar_بيت_مالت,moim_2025_aakkar_aakkar_بيت_مالت,بيت مالت,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_تلبيرة,moim_2025_aakkar_aakkar_تلبيرة,moim_2025_aakkar_aakkar_تلبيرة,Tall Bire,تلبيرة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_تلعباس_شرقي,moim_2025_aakkar_aakkar_تلعباس_شرقي,moim_2025_aakkar_aakkar_تلعباس_شرقي,moim_2025_aakkar_aakkar_تلعباس_شرقي,تلعباس شرقي,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_جبراييل,moim_2025_aakkar_aakkar_جبراييل,moim_2025_aakkar_aakkar_جبراييل,Jebrayel,جبرائيل,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_خربة_الجرد,moim_2025_aakkar_aakkar_خربة_الجرد,moim_2025_aakkar_aakkar_خربة_الجرد,moim_2025_aakkar_aakkar_خربة_الجرد,خربة الجرد,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_خربة_داوود_و_كفر_الفتوح,moim_2025_aakkar_aakkar_خربة_داوود_و_كفر_الفتوح,moim_2025_aakkar_aakkar_خربة_داوود_و_كفر_الفتوح,moim_2025_aakkar_aakkar_خربة_داوود_و_كفر_الفتوح,خربة داوود و كفر الفتوح,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_زوق_الحبالصه,moim_2025_aakkar_aakkar_زوق_الحبالصه,moim_2025_aakkar_aakkar_زوق_الحبالصه,moim_2025_aakkar_aakkar_زوق_الحبالصه,زوق الحبالصه,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_زوق_الحصينه,moim_2025_aakkar_aakkar_زوق_الحصينه,moim_2025_aakkar_aakkar_زوق_الحصينه,moim_2025_aakkar_aakkar_زوق_الحصينه,زوق الحصينه,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_شربيال,moim_2025_aakkar_aakkar_شربيال,moim_2025_aakkar_aakkar_شربيال,moim_2025_aakkar_aakkar_شربيال,شربيال,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_شيخالر_عيدمون,moim_2025_aakkar_aakkar_شيخالر_عيدمون,moim_2025_aakkar_aakkar_شيخالر_عيدمون,moim_2025_aakkar_aakkar_شيخالر_عيدمون,شيخالر+ عيدمون,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_شيرحميرين,moim_2025_aakkar_aakkar_شيرحميرين,moim_2025_aakkar_aakkar_شيرحميرين,moim_2025_aakkar_aakkar_شيرحميرين,شيرحميرين,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_عدبل,moim_2025_aakkar_aakkar_عدبل,moim_2025_aakkar_aakkar_عدبل,Idbil,عدبل,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_عيون_الغزالن,moim_2025_aakkar_aakkar_عيون_الغزالن,moim_2025_aakkar_aakkar_عيون_الغزالن,moim_2025_aakkar_aakkar_عيون_الغزالن,عيون الغزالن,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_فسقين_و_عين_اشما_و_عين_تنتا_تنتا,moim_2025_aakkar_aakkar_فسقين_و_عين_اشما_و_عين_تنتا_تنتا,moim_2025_aakkar_aakkar_فسقين_و_عين_اشما_و_عين_تنتا_تنتا,moim_2025_aakkar_aakkar_فسقين_و_عين_اشما_و_عين_تنتا_تنتا,فسقين و عين اشما و عين تنتا تنتا,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_aakkar_aakkar_قبة_بشمرا,moim_2025_aakkar_aakkar_قبة_بشمرا,moim_2025_aakkar_aakkar_قبة_بشمرا,moim_2025_aakkar_aakkar_قبة_بشمرا,قبة بشمرا,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
