registry_id,municipality_id,source_basis,name_en,name_ar,governorate_en,district_en,water_establishment_id,water_establishment_name,water_confidence,water_notes,electricity_entity_id,electricity_entity_name,electricity_confidence,electricity_notes,fixed_telecom_entity_id,fixed_telecom_entity_name,telecom_notes,local_road_entity_id,national_road_entity_id,road_notes,last_built
MUN-DGLAC-57189,57189,dglac_official_directory,Jibchit,جبشيت,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57351,57351,dglac_official_directory,Kaakaiye Bridge,قاعقاعية الجسر,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57396,57396,dglac_official_directory,Kafr Fila,كفرفيلا,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57378,57378,dglac_official_directory,Kafr Ruman,كفررمان,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57387,57387,dglac_official_directory,Kafr Sir,كفرصير,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57369,57369,dglac_official_directory,Kafr Tibnit,كفر تبنيت,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57414,57414,dglac_official_directory,Mayfadoun,ميفدون,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57144,57144,dglac_official_directory,Nabatieh,النبطية,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57153,57153,dglac_official_directory,Nabatieh Al-Fawqa,النبطية الفوقا,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57423,57423,dglac_official_directory,Nemriye,النميريه,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57261,57261,dglac_official_directory,Rumine,رومين,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57324,57324,dglac_official_directory,Sair Al-Gharbiya,صير الغربية,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57315,57315,dglac_official_directory,Sarbah,صربا,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57468,57468,dglac_official_directory,Seen,سيني,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57441,57441,dglac_official_directory,Yohmor,يحمر,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57297,57297,dglac_official_directory,Zawtar Al-Gharbiya,زوطر الغربية,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57288,57288,dglac_official_directory,Zawtar Al-Sharkiya,زوطر الشرقية,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57279,57279,dglac_official_directory,Zefta,زفتا,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-57270,57270,dglac_official_directory,Zibdeen,زبدين,Nabatiye,Nabatiyeh,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56496,56496,dglac_official_directory,,الطيبه,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56577,56577,dglac_official_directory,,بليدا,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56604,56604,dglac_official_directory,,بني حيان,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56586,56586,dglac_official_directory,,تولين,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56460,56460,dglac_official_directory,,حولا,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56622,56622,dglac_official_directory,,دير سريان,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56595,56595,dglac_official_directory,,رب ثلاثين,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56649,56649,dglac_official_directory,,صوانه,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56631,56631,dglac_official_directory,,طلوسه,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56658,56658,dglac_official_directory,,عدشيت,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56505,56505,dglac_official_directory,,عديسه,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56514,56514,dglac_official_directory,,قبريخا,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-DGLAC-56640,56640,dglac_official_directory,,قنطره,Nabatiye,مرجعيون,SLWE,South Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
