term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v10_safe_unique_variants_pipe,v10_reliable_alt_review_variants_pipe,v10_context_only_variants_pipe,v10_operational_variants_pipe,v10_component_tokens_pipe,v10_safe_unique_count,v10_reliable_alt_count,v10_context_only_count,v10_total_variant_count,v10_trust_class,v10_reliability_score,v10_merge_target,v10_eval_bucket,v10_required_gates_pipe,v10_required_reviewer_count,v10_min_examples_before_promotion,v10_direct_use_now,v10_normalization_now,v10_oov_suppression_now,v10_routing_now,v10_severity_now,source_basis,source_urls,review_status,reviewer_id,must_not_auto_promote,lineage,notes,v10_policy,created_at_utc,v10_primary_variants_pipe,v10_reliable_alt_variants_pipe,v10_all_variants_pipe
ARZ-V10-00992,حفريات,excavation,infra_roads,works,single_word,7afriyat,,,7afriyat,7afriyat,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7afriyat,7afriyat,7afriyat
ARZ-V10-00993,حفريات,excavations,infra_roads,works,single_word,7afriyet,7afriyet,,7afriyat,7afriyet|7afriyat,,1,0,1,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7afriyet,7afriyat,7afriyet|7afriyat
ARZ-V10-00994,أشغال,works,infra_roads,works,single_word,ashghal,ashghal,,,ashghal,,1,0,0,1,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ashghal,,ashghal
ARZ-V10-00995,تعبيد,paving,infra_roads,works,single_word,ta3bid,ta3bid,,,ta3bid,,1,0,0,1,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ta3bid,,ta3bid
ARZ-V10-00996,ترقيع,patching,infra_roads,works,single_word,tar2i3,tar2i3|tarqi3,,,tar2i3|tarqi3,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tar2i3|tarqi3,,tar2i3|tarqi3
ARZ-V10-00997,تزفيت,asphalting,infra_roads,works,single_word,tazfit,tazfit,,zefet,tazfit|zefet,,1,0,1,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tazfit,zefet,tazfit|zefet
ARZ-V10-00998,ورشة,worksite,infra_roads,works,single_word,warshe,,,warshe,warshe,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,warshe,warshe,warshe
ARZ-V10-00999,وصلة,connection,infra_water,connection,single_word,wasle,wasle|wasleh,,,wasle|wasleh,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,wasle|wasleh,,wasle|wasleh
ARZ-V10-01000,رطوبة,humidity/dampness,infra_water,dampness,single_word,rtoube,rtoube|ratoube,rtobe|ratobe,,rtoube|ratoube|rtobe|ratobe,,2,2,0,4,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,rtoube|ratoube,rtobe|ratobe,rtoube|ratoube|rtobe|ratobe
ARZ-V10-01001,سيفون,siphon/drain,infra_water,drain,single_word,sifon,sifon,,,sifon,,1,0,0,1,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sifon,,sifon
ARZ-V10-01002,عبارة,culvert,infra_water,drainage,single_word,3abbara,,,3abbara,3abbara,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3abbara,3abbara,3abbara
ARZ-V10-01003,بالوعة,drain,infra_water,drainage,single_word,balou3a,,,ballou3a|ballo3a|balou3a|balo3a,ballou3a|ballo3a|balou3a|balo3a,,0,0,4,4,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,balou3a,balou3a|balo3a,balou3a|balo3a|ballou3a|ballo3a
ARZ-V10-01004,مزراب,gutter,infra_water,drainage,single_word,mizrab,,,mizrab|mezreb,mizrab|mezreb,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,mizrab,mizrab|mezreb,mizrab|mezreb
ARZ-V10-01005,ريغار,inspection chamber,infra_water,drainage,single_word,regar,,,regar|regard,regar|regard,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,regar,regar|regard,regar|regard
ARZ-V10-01006,فلتر,filter,infra_water,filter,single_word,filter,filter|filtre,,,filter|filtre,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,filter|filtre,,filter|filtre
ARZ-V10-01007,غرق,drowning/flooding,infra_water,flooding,single_word,ghara2,ghara2,,ghare2,ghara2|ghare2,,1,0,1,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ghara2,ghare2,ghara2|ghare2
ARZ-V10-01008,سيل,torrent,infra_water,flooding,single_word,seyl,,,seyl|sayl,seyl|sayl,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,seyl,seyl|sayl,seyl|sayl
ARZ-V10-01009,طوفان,flooding,infra_water,flooding,single_word,toufan,tofan,,toufan,tofan|toufan,,1,0,1,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tofan,toufan,tofan|toufan
ARZ-V10-01010,سخان,heater,infra_water,heater,single_word,sakhkhan,sakhkhan|chauffe eau,sa55an,,sakhkhan|chauffe eau|sa55an,,2,1,0,3,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sakhkhan|chauffe eau,sa55an,sakhkhan|chauffe eau|sa55an
ARZ-V10-01011,نقطة,drop,infra_water,leak,single_word,n2ta,n2ta|no2ta,,,n2ta|no2ta,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,n2ta|no2ta,,n2ta|no2ta
ARZ-V10-01012,تنقيط,dripping,infra_water,leak,single_word,tan2it,tan2it|tanqit,,,tan2it|tanqit,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tan2it|tanqit,,tan2it|tanqit
