term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v9_entry_granularity,v9_standalone_individual_term,v9_component_tokens_pipe,v9_safe_individual_variants_pipe,v9_context_or_phrase_variants_pipe,v9_operational_variants_pipe,v9_operational_variant_count,v9_positive_context_pipe,v9_negative_context_pipe,v9_merge_target,v9_eval_bucket,v9_required_reviewer_count,v9_min_examples_before_promotion,v9_native_review_required,v9_second_review_required,v9_direct_use_now,v9_core_promotion_now,v9_notes,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V9-00512,بلغنا,we reported,verb,reporting,single_word,ballaghna,individual_term,TRUE,,ballaghna|balla3na,,ballaghna|balla3na,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ballaghna|balla3na,,ballaghna|balla3na,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00513,اشتكى,complained,verb,reporting,single_word,ishtaka,individual_term,TRUE,,ishtaka|shtaka,,ishtaka|shtaka,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ishtaka|shtaka,,ishtaka|shtaka,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00514,خبرنا,we informed,verb,reporting,single_word,khabbarna,individual_term,TRUE,,khabbarna|5abbarna,,khabbarna|5abbarna,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,khabbarna|5abbarna,,khabbarna|5abbarna,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00515,شفت,I saw,verb,reporting,single_word,shefet,individual_term,TRUE,,shefet|shfet,,shefet|shfet,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,shefet|shfet,,shefet|shfet,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00516,سمعت,I heard,verb,reporting,single_word,sme3et,individual_term,TRUE,,sme3et|smi3et,,sme3et|smi3et,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,sme3et|smi3et,,sme3et|smi3et,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00517,تبلغ,was reported,verb,reporting,single_word,tballagh,individual_term,TRUE,,tballagh|etballagh,,tballagh|etballagh,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tballagh|etballagh,,tballagh|etballagh,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00518,تصور,was photographed,verb,reporting,single_word,tsawwar,individual_term,TRUE,,tsawwar|etsawwar,,tsawwar|etsawwar,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tsawwar|etsawwar,,tsawwar|etsawwar,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00519,توثق,was documented,verb,reporting,single_word,twassa2,individual_term,TRUE,,twassa2|twas2,,twassa2|twas2,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,twassa2|twas2,,twassa2|twas2,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00520,طلب,requested,verb,request,single_word,talab,individual_term,TRUE,,,talab,talab,1,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,talab,talab,0,1,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00521,رد,answered,verb,response,single_word,rad,individual_term,TRUE,,rad|radd,,rad|radd,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,rad|radd,,rad|radd,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00522,تأخر,got delayed,verb,response,single_word,ta2akhar,individual_term,TRUE,,ta2akhar|t2akhar|ta2a5ar|t2a5ar,,ta2akhar|t2akhar|ta2a5ar|t2a5ar,4,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ta2akhar|t2akhar|ta2a5ar|t2a5ar,,ta2akhar|t2akhar|ta2a5ar|t2a5ar,4,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00523,عطّل,broke down,verb,state,single_word,3attal,individual_term,TRUE,,3attal|3etel,,3attal|3etel,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,3attal|3etel,,3attal|3etel,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00524,فتح,opened,verb,state,single_word,fata7,individual_term,TRUE,,fata7,,fata7,1,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,fata7,,fata7,1,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00525,اشتغل,worked/turned on,verb,state,single_word,ishtighil,individual_term,TRUE,,shtaghal,ishtighil,shtaghal|ishtighil,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,shtaghal,ishtighil,shtaghal|ishtighil,1,1,0.81,C_CONTEXT_ONLY,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00526,خرب,broke,verb,state,single_word,kharib,individual_term,TRUE,,kharib|5erib|kherib|5arib,,kharib|5erib|kherib|5arib,4,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,kharib|5erib|kherib|5arib,,kharib|5erib|kherib|5arib,4,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00527,سكر,closed,verb,state,single_word,sakkar,individual_term,TRUE,,sakkar|sakker,,sakkar|sakker,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,sakkar|sakker,,sakkar|sakker,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00528,اشتغل,worked/on,verb,state,single_word,shtighil,individual_term,TRUE,,,shtighil|ishtighil,shtighil|ishtighil,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,shtighil|ishtighil,shtighil|ishtighil,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,near_domain_or_complaint_term,standalone_without_object,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
